polymer_MW,LAGA,mol_MW,mol_logP,mol_TPSA,mol_melting_point,mol_Hacceptors,mol_Hdonors,mol_heteroatoms,drugpolymer,surfactant_concentration,surfactant_HLB,aqueousorganic,pH,solvent_polarity_index,particle_size,EE,LC,study,solvent,surface_area,API,SMILES,MolWt,ExactMolWt,HeavyAtomCount,RingCount,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,FractionCSP3,MolLogP,MolMR,TPSA,LabuteASA,NumHeteroatoms,BalabanJ,BertzCT
90.0,3.0,372.55,3.81,58.2,253.0,2,2,4,0.1,0.25,20.5,10.0,0,5.8,229.1,92.06,8.43,10.1177/0883911520913906,acetonitrile,164892.17670636327,finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,372.5530000000001,372.277678392,27,4,2,2,1,0,3,4,0.8260869565217391,3.8145000000000024,106.84240000000007,58.2,163.47781846555736,4,1.5803697249958208,678.3560579995735
90.0,3.0,372.55,3.81,58.2,253.0,2,2,4,0.1,0.5,20.5,10.0,0,5.8,211.25,85.47,7.87,10.1177/0883911520913906,acetonitrile,140198.48090496575,finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,372.5530000000001,372.277678392,27,4,2,2,1,0,3,4,0.8260869565217391,3.8145000000000024,106.84240000000007,58.2,163.47781846555736,4,1.5803697249958208,678.3560579995735
90.0,3.0,372.55,3.81,58.2,253.0,2,2,4,0.1,1.0,20.5,10.0,0,5.8,365.62,80.28,7.43,10.1177/0883911520913906,acetonitrile,419961.77373773104,finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,372.5530000000001,372.277678392,27,4,2,2,1,0,3,4,0.8260869565217391,3.8145000000000024,106.84240000000007,58.2,163.47781846555736,4,1.5803697249958208,678.3560579995735
90.0,3.0,372.55,3.81,58.2,253.0,2,2,4,0.1,0.5,20.5,10.0,0,5.8,503.59,85.07,7.84,10.1177/0883911520913906,acetonitrile,796716.9701841143,finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,372.5530000000001,372.277678392,27,4,2,2,1,0,3,4,0.8260869565217391,3.8145000000000024,106.84240000000007,58.2,163.47781846555736,4,1.5803697249958208,678.3560579995735
90.0,3.0,372.55,3.81,58.2,253.0,2,2,4,0.1,0.5,20.5,10.0,0,5.8,447.96,90.52,8.3,10.1177/0883911520913906,acetonitrile,630417.6222919294,finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,372.5530000000001,372.277678392,27,4,2,2,1,0,3,4,0.8260869565217391,3.8145000000000024,106.84240000000007,58.2,163.47781846555736,4,1.5803697249958208,678.3560579995735
90.0,3.0,372.55,3.81,58.2,253.0,2,2,4,0.1,0.5,20.5,10.0,0,5.8,398.95,92.85,8.5,10.1177/0883911520913906,acetonitrile,500019.350351252,finasteride,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,372.5530000000001,372.277678392,27,4,2,2,1,0,3,4,0.8260869565217391,3.8145000000000024,106.84240000000007,58.2,163.47781846555736,4,1.5803697249958208,678.3560579995735
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.175,0.0,0.0,5.0,0,7.2,113.5,64.3,9.59,10.1007/s11095-014-1313-7,DMSO,40470.781961707115,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.057,0.0,0.0,40.0,0,7.2,93.3,43.0,2.32,10.1007/s11095-014-1313-7,DMSO,27347.218474307254,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.1,0.0,0.0,22.5,0,7.2,103.5,48.7,4.43,10.1007/s11095-014-1313-7,DMSO,33653.52590341726,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.1,0.0,0.0,22.5,0,7.2,85.6,50.7,4.61,10.1007/s11095-014-1313-7,DMSO,23019.580346207702,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.25,0.0,0.0,22.5,0,7.2,90.3,33.4,6.68,10.1007/s11095-014-1313-7,DMSO,25616.829240709994,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.1,0.0,0.0,22.5,0,7.2,108.1,47.3,4.3,10.1007/s11095-014-1313-7,DMSO,36711.42652871542,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.175,0.0,0.0,40.0,0,7.2,78.3,33.9,5.04,10.1007/s11095-014-1313-7,DMSO,19260.758983967124,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.143,0.0,0.0,40.0,0,7.2,104.4,30.6,3.83,10.1007/s11095-014-1313-7,DMSO,34241.34930483045,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.07,0.0,0.0,40.0,0,7.2,92.2,56.3,3.68,10.1007/s11095-014-1313-7,DMSO,26706.176493342256,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.057,0.0,0.0,5.0,0,7.2,123.1,60.5,3.27,10.1007/s11095-014-1313-7,DMSO,47606.46985136482,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.04,0.0,0.0,22.5,0,7.2,105.2,71.5,2.75,10.1007/s11095-014-1313-7,DMSO,34768.13156098439,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.1,0.0,0.0,22.5,0,7.2,112.8,49.4,4.49,10.1007/s11095-014-1313-7,DMSO,39973.12226945195,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.1,0.0,0.0,22.5,0,7.2,108.2,60.6,5.5,10.1007/s11095-014-1313-7,DMSO,36779.37917781257,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.1,0.0,0.0,22.5,0,7.2,117.3,51.7,4.7,10.1007/s11095-014-1313-7,DMSO,43226.0843826115,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.07,0.0,0.0,5.0,0,7.2,125.9,79.0,5.16,10.1007/s11095-014-1313-7,DMSO,49796.788249447636,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.1,0.0,0.0,22.5,0,7.2,122.6,59.0,5.36,10.1007/s11095-014-1313-7,DMSO,47220.52519387131,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
48.0,1.0,625.04,4.2,103.86,300.0,6,0,9,0.143,0.0,0.0,5.0,0,7.2,125.8,50.4,6.3,10.1007/s11095-014-1313-7,DMSO,49717.71436235677,zinc-protoporphyrin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)[O-])CCC(=O)[O-].[Zn+2],624.0280000000004,622.1569447998199,43,5,0,6,8,3,0,2,0.23529411764705882,3.785740000000003,160.43999999999969,134.24,262.32997283673456,9,4.231992095682028e-06,1923.6324166897546
45.0,1.0,298.38,2.84,46.15,87.0,5,0,5,0.067,0.5,18.0,3.0,0,5.1,190.2,78.5,4.9,10.1016/j.ijpharm.2021.120820,acetone,113650.38149997048,artemether,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC)C,298.37899999999996,298.17802393200003,21,5,0,5,1,0,5,5,1.0,2.8408000000000007,73.83700000000006,46.150000000000006,125.68707959293445,5,1.7945497348054762,428.8903984751722
45.0,1.0,298.38,2.84,46.15,87.0,5,0,5,0.067,1.0,18.0,3.0,0,5.1,214.3,80.0,5.0,10.1016/j.ijpharm.2021.120820,acetone,144276.04040385794,artemether,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC)C,298.37899999999996,298.17802393200003,21,5,0,5,1,0,5,5,1.0,2.8408000000000007,73.83700000000006,46.150000000000006,125.68707959293445,5,1.7945497348054762,428.8903984751722
45.0,1.0,298.38,2.84,46.15,87.0,5,0,5,0.133,1.0,18.0,3.0,0,5.1,196.8,78.3,9.2,10.1016/j.ijpharm.2021.120820,acetone,121674.63745576957,artemether,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC)C,298.37899999999996,298.17802393200003,21,5,0,5,1,0,5,5,1.0,2.8408000000000007,73.83700000000006,46.150000000000006,125.68707959293445,5,1.7945497348054762,428.8903984751722
45.0,1.0,298.38,2.84,46.15,87.0,5,0,5,0.133,0.5,18.0,3.0,0,5.1,245.5,80.6,9.5,10.1016/j.ijpharm.2021.120820,acetone,189344.57463002022,artemether,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC)C,298.37899999999996,298.17802393200003,21,5,0,5,1,0,5,5,1.0,2.8408000000000007,73.83700000000006,46.150000000000006,125.68707959293445,5,1.7945497348054762,428.8903984751722
45.0,1.0,298.38,2.84,46.15,87.0,5,0,5,0.133,0.5,18.0,2.0,0,5.1,129.3,86.9,10.2,10.1016/j.ijpharm.2021.120820,acetone,52522.685363114426,artemether,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC)C,298.37899999999996,298.17802393200003,21,5,0,5,1,0,5,5,1.0,2.8408000000000007,73.83700000000006,46.150000000000006,125.68707959293445,5,1.7945497348054762,428.8903984751722
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.139,1.0,29.0,2.0,-2,5.1,245.2,92.07,11.34,10.1002/jps.20685,acetone,188882.10077548525,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.139,1.0,29.0,2.0,-1,5.1,157.7,74.4,9.37,10.1002/jps.20685,acetone,78129.1787639941,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.417,1.0,29.0,2.0,-2,5.1,232.8,94.6,28.27,10.1002/jps.20685,acetone,170261.25279912786,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.417,1.0,29.0,2.0,-1,5.1,185.7,87.3,26.67,10.1002/jps.20685,acetone,108336.22044679068,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.139,2.0,29.0,2.0,-1,5.1,286.0,97.53,11.93,10.1002/jps.20685,acetone,256969.7126930307,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.139,2.0,29.0,2.0,-1,5.1,210.3,80.05,10.01,10.1002/jps.20685,acetone,138940.35944100103,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.417,2.0,29.0,2.0,-2,5.1,277.6,93.55,28.05,10.1002/jps.20685,acetone,242096.65908869982,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.417,2.0,29.0,2.0,-1,5.1,266.8,89.39,27.14,10.1002/jps.20685,acetone,223625.60225006554,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.278,1.5,29.0,2.0,0,5.1,205.4,85.42,19.18,10.1002/jps.20685,acetone,132541.15511712438,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.278,1.5,29.0,2.0,-2,5.1,247.9,94.16,20.73,10.1002/jps.20685,acetone,193064.72298669512,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.511,1.5,29.0,2.0,-1,5.1,229.9,88.65,31.18,10.1002/jps.20685,acetone,166045.76952876148,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.044,1.5,29.0,2.0,-1,5.1,223.7,89.62,3.83,10.1002/jps.20685,acetone,157210.6056772178,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.278,2.34,29.0,2.0,-1,5.1,221.6,85.37,19.17,10.1002/jps.20685,acetone,154272.8081390664,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.278,0.66,29.0,2.0,-1,5.1,185.1,84.74,19.05,10.1002/jps.20685,acetone,107637.27891322001,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.278,1.5,29.0,2.0,-1,5.1,202.5,81.33,18.43,10.1002/jps.20685,acetone,128824.93375126645,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
98.0,3.0,244.27,3.68,37.3,110.1,1,1,3,0.278,1.5,29.0,2.0,-1,5.1,204.0,80.68,18.31,10.1002/jps.20685,acetone,130740.51987179283,flurbiprofen,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,244.265,244.089957876,18,2,1,1,3,2,0,0,0.13333333333333333,3.6808000000000023,67.88680000000002,37.3,104.70461492391685,3,2.4013638717125736,563.9612141459354
15.3,1.0,130.08,-0.8,65.72,282.0,2,2,5,0.02,1.0,18.0,2.0,0,5.1,181.4,4.91,0.17,10.1016/j.ijpharm.2016.11.012,acetone,103377.12219531959,5-fluorouracil,C1=C(C(=O)NC(=O)N1)F,130.07799999999997,130.017855556,9,1,2,2,0,1,0,0,0.0,-0.7977000000000001,27.641399999999997,65.72,48.359278684403755,5,3.5238977189940166,312.83394095677266
15.3,1.0,130.08,-0.8,65.72,282.0,2,2,5,0.06,1.0,18.0,2.0,0,5.1,184.9,7.03,0.89,10.1016/j.ijpharm.2016.11.012,acetone,107404.80105685438,5-fluorouracil,C1=C(C(=O)NC(=O)N1)F,130.07799999999997,130.017855556,9,1,2,2,0,1,0,0,0.0,-0.7977000000000001,27.641399999999997,65.72,48.359278684403755,5,3.5238977189940166,312.83394095677266
15.3,1.0,130.08,-0.8,65.72,282.0,2,2,5,0.1,1.0,18.0,2.0,0,5.1,185.8,8.46,1.65,10.1016/j.ijpharm.2016.11.012,acetone,108452.93061387156,5-fluorouracil,C1=C(C(=O)NC(=O)N1)F,130.07799999999997,130.017855556,9,1,2,2,0,1,0,0,0.0,-0.7977000000000001,27.641399999999997,65.72,48.359278684403755,5,3.5238977189940166,312.83394095677266
15.3,1.0,130.08,-0.8,65.72,282.0,2,2,5,0.16,1.0,18.0,2.0,0,5.1,187.6,8.57,2.83,10.1016/j.ijpharm.2016.11.012,acetone,110564.4578682023,5-fluorouracil,C1=C(C(=O)NC(=O)N1)F,130.07799999999997,130.017855556,9,1,2,2,0,1,0,0,0.0,-0.7977000000000001,27.641399999999997,65.72,48.359278684403755,5,3.5238977189940166,312.83394095677266
15.3,1.0,130.08,-0.8,65.72,282.0,2,2,5,0.2,1.0,18.0,2.0,0,5.1,186.2,8.64,3.28,10.1016/j.ijpharm.2016.11.012,acetone,108920.3996007257,5-fluorouracil,C1=C(C(=O)NC(=O)N1)F,130.07799999999997,130.017855556,9,1,2,2,0,1,0,0,0.0,-0.7977000000000001,27.641399999999997,65.72,48.359278684403755,5,3.5238977189940166,312.83394095677266
15.3,1.0,130.08,-0.8,65.72,282.0,2,2,5,0.24,1.0,18.0,2.0,0,5.1,188.4,8.64,4.4,10.1016/j.ijpharm.2016.11.012,acetone,111509.44893840214,5-fluorouracil,C1=C(C(=O)NC(=O)N1)F,130.07799999999997,130.017855556,9,1,2,2,0,1,0,0,0.0,-0.7977000000000001,27.641399999999997,65.72,48.359278684403755,5,3.5238977189940166,312.83394095677266
15.3,1.0,130.08,-0.8,65.72,282.0,2,2,5,0.3,1.0,18.0,2.0,0,5.1,190.7,8.52,5.43,10.1016/j.ijpharm.2016.11.012,acetone,114248.69782084668,5-fluorouracil,C1=C(C(=O)NC(=O)N1)F,130.07799999999997,130.017855556,9,1,2,2,0,1,0,0,0.0,-0.7977000000000001,27.641399999999997,65.72,48.359278684403755,5,3.5238977189940166,312.83394095677266
12.0,1.0,182.22,2.88,13.14,52.0,1,0,1,0.04,1.0,20.5,7.5,0,5.1,214.5,68.0,2.7,10.1111/1440-1681.13433,acetone,144545.4633898298,atractylodin,C/C=C/C#CC#C/C=C/C1=CC=CO1,182.22199999999998,182.07316494,14,1,0,1,1,1,0,0,0.07692307692307693,2.875700000000001,58.10800000000002,13.14,84.12945613249332,1,2.4462397387075767,425.0606050439315
45.0,1.0,256.1,2.01,90.71,217.0,5,2,7,0.1,1.0,20.5,5.0,0,5.1,184.6,84.87,10.21,10.1007/s13346-019-00622-5,acetone,107056.55551120394,lamotrigine,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,256.096,255.00785058399998,16,2,2,5,1,2,0,0,0.0,2.0098,64.1078,90.71,101.40220868459403,7,2.632549823314152,543.4177085952953
95.5,3.0,260.38,2.85,32.34,242.0,2,1,3,0.04,0.8,18.0,3.0,0,5.1,92.2,5.4,0.22,10.1016/j.ijpharm.2020.119776,acetone,26706.176493342256,ropinirole,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,260.381,260.188863388,19,2,1,2,7,1,0,1,0.5625,2.845700000000001,79.50170000000004,32.34,115.54621106378902,3,1.9977504598943623,436.3751155244274
